,FPR,Mean Delay,Std Delay,Found Percent
0,0.0,-5.0,25.0,0.16666666666666666
1,0.009799918334013884,-6.777777777777778,19.492322008523015,0.75
2,0.02000816659861168,-14.777777777777779,19.848189269652547,0.75
3,0.030216414863209473,-18.11111111111111,15.630770539366285,0.75
4,0.04042466312780727,-18.11111111111111,15.630770539366285,0.75
5,0.05022458146182115,-16.90909090909091,15.494600499144827,0.9166666666666666
6,0.05920783993466721,-17.0,15.568032514214389,0.9166666666666666
7,0.07104940792160065,-17.0,15.568032514214389,0.9166666666666666
8,0.08003266639444671,-17.363636363636363,15.58713179792711,0.9166666666666666
9,0.0902409146590445,-17.818181818181817,15.729637236862958,0.9166666666666666
10,0.1004491629236423,-17.818181818181817,15.729637236862958,0.9166666666666666
11,0.1106574111882401,-20.0,12.497272429687134,0.9166666666666666
12,0.12086565945283789,-20.0,12.497272429687134,0.9166666666666666
13,0.13025724785626785,-20.0,12.497272429687134,0.9166666666666666
14,0.1416904859126174,-20.0,12.497272429687134,0.9166666666666666
15,0.1518987341772152,-20.0,12.497272429687134,0.9166666666666666
16,0.16210698244181299,-20.0,12.497272429687134,0.9166666666666666
17,0.1727235606369947,-20.0,12.497272429687134,0.9166666666666666
18,0.18211514904042467,-20.0,12.497272429687134,0.9166666666666666
19,0.1906900775826868,-20.181818181818183,12.216368913121755,0.9166666666666666
20,0.20334830543078808,-20.181818181818183,12.216368913121755,0.9166666666666666
21,0.21233156390363414,-20.181818181818183,12.216368913121755,0.9166666666666666
22,0.2213148223764802,-20.181818181818183,12.216368913121755,0.9166666666666666
23,0.2319314005716619,-20.181818181818183,12.216368913121755,0.9166666666666666
24,0.24132298897509188,-20.181818181818183,12.216368913121755,0.9166666666666666
25,0.2519395671702736,-17.833333333333332,15.496415356103775,1.0
26,0.2645977950183748,-17.833333333333332,15.496415356103775,1.0
27,0.27398938342180484,-17.833333333333332,15.496415356103775,1.0
28,0.2833809718252348,-20.583333333333332,13.325779110014127,1.0
29,0.28950592078399345,-21.583333333333332,13.015749007345763,1.0
30,0.2997141690485913,-21.583333333333332,13.015749007345763,1.0
31,0.3144140465496121,-23.25,12.702525995512335,1.0
32,0.32584728460596163,-23.333333333333332,12.743189902410181,1.0
33,0.33483054307880766,-23.333333333333332,12.743189902410181,1.0
34,0.34177215189873417,-27.0,4.672615256292062,1.0
35,0.3540220498162515,-27.0,4.672615256292062,1.0
36,0.36545528787260106,-27.0,4.672615256292062,1.0
37,0.37607186606778276,-27.0,4.672615256292062,1.0
38,0.3875051041241323,-27.0,4.672615256292062,1.0
39,0.39893834218048185,-27.0,4.672615256292062,1.0
40,0.4087382605144957,-27.0,4.672615256292062,1.0
41,0.4087382605144957,-27.0,4.672615256292062,1.0
42,0.4209881584320131,-27.5,4.645786621588784,1.0
43,0.4365046957942017,-28.0,4.453463071962462,1.0
44,0.4365046957942017,-28.0,4.453463071962462,1.0
45,0.45487954267047775,-28.0,4.453463071962462,1.0
46,0.45487954267047775,-28.0,4.453463071962462,1.0
47,0.47611269906084114,-29.333333333333332,1.4337208778404378,1.0
48,0.47611269906084114,-29.333333333333332,1.4337208778404378,1.0
49,0.495304205798285,-29.333333333333332,1.4337208778404378,1.0
50,0.5067374438546346,-29.333333333333332,1.4337208778404378,1.0
51,0.518579011841568,-29.333333333333332,1.4337208778404378,1.0
52,0.5304205798285014,-29.333333333333332,1.4337208778404378,1.0
53,0.5394038383013475,-29.666666666666668,0.6236095644623235,1.0
54,0.5394038383013475,-29.666666666666668,0.6236095644623235,1.0
55,0.5549203756635361,-29.666666666666668,0.6236095644623235,1.0
56,0.5683952633728052,-29.666666666666668,0.6236095644623235,1.0
57,0.5822784810126582,-29.75,0.5951190357119042,1.0
58,0.5822784810126582,-29.75,0.5951190357119042,1.0
59,0.5945283789301756,-29.75,0.5951190357119042,1.0
60,0.6124948958758677,-29.75,0.5951190357119042,1.0
61,0.6124948958758677,-29.75,0.5951190357119042,1.0
62,0.6263781135157207,-29.75,0.5951190357119042,1.0
63,0.6431196406696611,-29.75,0.5951190357119042,1.0
64,0.6431196406696611,-29.75,0.5951190357119042,1.0
