,FPR,Mean Delay,Std Delay,Found Percent
0,0.0,9.25,13.102957681378658,0.3333333333333333
1,0.009559434746467166,-3.125,17.659540622564336,0.6666666666666666
2,0.020365752285951787,-11.625,17.24048650705658,0.6666666666666666
3,0.030340814630091438,-16.75,16.099301227071937,0.6666666666666666
4,0.0399002493765586,-11.88888888888889,20.480041473723436,0.75
5,0.04987531172069826,-17.9,15.181897114655992,0.8333333333333334
6,0.060681629260182876,-17.9,15.181897114655992,0.8333333333333334
7,0.0714879467996675,-18.3,15.388632167934874,0.8333333333333334
8,0.07938487115544472,-14.363636363636363,19.241398206956728,0.9166666666666666
9,0.09060681629260182,-14.363636363636363,19.241398206956728,0.9166666666666666
10,0.09975062344139651,-14.363636363636363,19.241398206956728,0.9166666666666666
11,0.1084788029925187,-14.545454545454545,19.312566028665643,0.9166666666666666
12,0.12094763092269327,-17.90909090909091,15.81974913865316,0.9166666666666666
13,0.1317539484621779,-20.727272727272727,15.23805588345961,0.9166666666666666
14,0.14214463840399003,-20.727272727272727,15.23805588345961,0.9166666666666666
15,0.15004156275976724,-22.272727272727273,10.711853324840316,0.9166666666666666
16,0.1596009975062344,-23.09090909090909,10.569721295496056,0.9166666666666666
17,0.17290108063175394,-23.09090909090909,10.569721295496056,0.9166666666666666
18,0.17871986699916875,-23.09090909090909,10.569721295496056,0.9166666666666666
19,0.19451371571072318,-23.09090909090909,10.569721295496056,0.9166666666666666
20,0.20199501246882792,-23.09090909090909,10.569721295496056,0.9166666666666666
21,0.21321695760598502,-23.09090909090909,10.569721295496056,0.9166666666666666
22,0.22402327514546966,-23.09090909090909,10.569721295496056,0.9166666666666666
23,0.2373233582709892,-24.916666666666668,5.040805711612204,1.0
24,0.2373233582709892,-24.916666666666668,5.040805711612204,1.0
25,0.2510390689941812,-25.083333333333332,5.040805711612204,1.0
26,0.2626766417290108,-25.416666666666668,4.367652560459553,1.0
27,0.2738985868661679,-26.083333333333332,3.5697416651006497,1.0
28,0.28595178719867,-26.083333333333332,3.5697416651006497,1.0
29,0.2975893599334996,-26.083333333333332,3.5697416651006497,1.0
30,0.2975893599334996,-26.083333333333332,3.5697416651006497,1.0
31,0.31296758104738154,-26.5,3.2015621187164243,1.0
32,0.32917705735660846,-26.5,3.2015621187164243,1.0
33,0.32917705735660846,-26.5,3.2015621187164243,1.0
34,0.3507896924355777,-26.916666666666668,3.32812092461931,1.0
35,0.3507896924355777,-26.916666666666668,3.32812092461931,1.0
36,0.372402327514547,-27.166666666666668,3.435921354681384,1.0
37,0.372402327514547,-27.166666666666668,3.435921354681384,1.0
38,0.372402327514547,-27.166666666666668,3.435921354681384,1.0
39,0.40648379052369077,-27.25,3.2177890960513036,1.0
40,0.40648379052369077,-27.25,3.2177890960513036,1.0
41,0.40648379052369077,-27.25,3.2177890960513036,1.0
42,0.44181213632585203,-27.25,3.2177890960513036,1.0
43,0.44181213632585203,-27.25,3.2177890960513036,1.0
44,0.44181213632585203,-27.25,3.2177890960513036,1.0
45,0.44181213632585203,-27.25,3.2177890960513036,1.0
46,0.4704904405652535,-28.166666666666668,1.724013405464767,1.0
47,0.4704904405652535,-28.166666666666668,1.724013405464767,1.0
48,0.4704904405652535,-28.166666666666668,1.724013405464767,1.0
49,0.4995843724023275,-28.416666666666668,1.6562172428626492,1.0
50,0.4995843724023275,-28.416666666666668,1.6562172428626492,1.0
51,0.528262676641729,-28.75,1.4215601757693317,1.0
