,FPR,Mean Delay,Std Delay,Found Percent
0,0.0,-2.0,25.0,0.16666666666666666
1,0.009828009828009828,-3.7142857142857144,20.019378367074278,0.5833333333333334
2,0.020475020475020474,-10.222222222222221,19.112403057106242,0.75
3,0.030303030303030304,-15.11111111111111,13.811785985120297,0.75
4,0.04013104013104013,-15.11111111111111,13.811785985120297,0.75
5,0.050778050778050775,-15.5,13.154847015454038,0.8333333333333334
6,0.06060606060606061,-17.272727272727273,12.358956333481098,0.9166666666666666
7,0.07125307125307126,-24.636363636363637,7.0229846966647145,0.9166666666666666
8,0.07985257985257985,-25.181818181818183,7.183544096413969,0.9166666666666666
9,0.09090909090909091,-26.666666666666668,5.120763831912405,1.0
10,0.10073710073710074,-26.666666666666668,5.120763831912405,1.0
11,0.11097461097461098,-26.833333333333332,5.193478816960961,1.0
12,0.12244062244062244,-27.25,4.8326148891326595,1.0
13,0.13431613431613432,-27.5,4.839077046985992,1.0
14,0.1429156429156429,-27.916666666666668,4.271189009579833,1.0
15,0.1511056511056511,-27.916666666666668,4.271189009579833,1.0
16,0.1592956592956593,-27.916666666666668,4.271189009579833,1.0
17,0.17076167076167076,-27.916666666666668,4.271189009579833,1.0
18,0.18181818181818182,-27.916666666666668,4.271189009579833,1.0
19,0.19082719082719082,-28.083333333333332,4.271189009579833,1.0
20,0.20638820638820637,-28.083333333333332,4.271189009579833,1.0
21,0.20638820638820637,-28.083333333333332,4.271189009579833,1.0
22,0.22645372645372647,-28.083333333333332,4.271189009579833,1.0
23,0.22645372645372647,-28.083333333333332,4.271189009579833,1.0
24,0.24078624078624078,-28.5,4.092676385936225,1.0
25,0.2633087633087633,-28.5,4.092676385936225,1.0
26,0.2633087633087633,-28.5,4.092676385936225,1.0
27,0.2633087633087633,-28.5,4.092676385936225,1.0
28,0.29975429975429974,-28.5,4.092676385936225,1.0
29,0.29975429975429974,-28.5,4.092676385936225,1.0
30,0.29975429975429974,-28.5,4.092676385936225,1.0
31,0.3214578214578215,-28.5,4.092676385936225,1.0
32,0.3214578214578215,-28.5,4.092676385936225,1.0
33,0.34275184275184273,-29.5,0.8660254037844386,1.0
34,0.34275184275184273,-29.5,0.8660254037844386,1.0
35,0.34275184275184273,-29.5,0.8660254037844386,1.0
36,0.37428337428337427,-29.583333333333332,0.8620067027323836,1.0
37,0.37428337428337427,-29.583333333333332,0.8620067027323836,1.0
38,0.37428337428337427,-29.583333333333332,0.8620067027323836,1.0
39,0.40786240786240785,-29.583333333333332,0.8620067027323836,1.0
40,0.40786240786240785,-29.583333333333332,0.8620067027323836,1.0
41,0.40786240786240785,-29.583333333333332,0.8620067027323836,1.0
42,0.40786240786240785,-29.583333333333332,0.8620067027323836,1.0
43,0.45290745290745293,-29.583333333333332,0.8620067027323836,1.0
44,0.45290745290745293,-29.583333333333332,0.8620067027323836,1.0
45,0.45290745290745293,-29.583333333333332,0.8620067027323836,1.0
46,0.45290745290745293,-29.583333333333332,0.8620067027323836,1.0
47,0.45290745290745293,-29.583333333333332,0.8620067027323836,1.0
48,0.5143325143325144,-29.833333333333332,0.3726779962499649,1.0
49,0.5143325143325144,-29.833333333333332,0.3726779962499649,1.0
50,0.5143325143325144,-29.833333333333332,0.3726779962499649,1.0
51,0.5143325143325144,-29.833333333333332,0.3726779962499649,1.0
52,0.5143325143325144,-29.833333333333332,0.3726779962499649,1.0
53,0.5143325143325144,-29.833333333333332,0.3726779962499649,1.0
54,0.5143325143325144,-29.833333333333332,0.3726779962499649,1.0
55,0.5143325143325144,-29.833333333333332,0.3726779962499649,1.0
56,0.6023751023751024,-29.833333333333332,0.3726779962499649,1.0
57,0.6023751023751024,-29.833333333333332,0.3726779962499649,1.0
58,0.6023751023751024,-29.833333333333332,0.3726779962499649,1.0
59,0.6023751023751024,-29.833333333333332,0.3726779962499649,1.0
60,0.6023751023751024,-29.833333333333332,0.3726779962499649,1.0
61,0.6023751023751024,-29.833333333333332,0.3726779962499649,1.0
62,0.6023751023751024,-29.833333333333332,0.3726779962499649,1.0
63,0.6023751023751024,-29.833333333333332,0.3726779962499649,1.0
64,0.6842751842751843,-29.833333333333332,0.3726779962499649,1.0
65,0.6842751842751843,-29.833333333333332,0.3726779962499649,1.0
66,0.6842751842751843,-29.833333333333332,0.3726779962499649,1.0
67,0.6842751842751843,-29.833333333333332,0.3726779962499649,1.0
68,0.6842751842751843,-29.833333333333332,0.3726779962499649,1.0
69,0.6842751842751843,-29.833333333333332,0.3726779962499649,1.0
70,0.6842751842751843,-29.833333333333332,0.3726779962499649,1.0
71,0.6842751842751843,-29.833333333333332,0.3726779962499649,1.0
